0.0163574,-0.0214844,-1.02905
0.0175781,-0.0244141,-1.02417
0.0170898,-0.0249023,-1.0249
0.0148926,-0.0227051,-1.02612
0.0148926,-0.0224609,-1.02148
0.0161133,-0.0256348,-1.02588
0.0151367,-0.0263672,-1.02563
0.0161133,-0.0275879,-1.01807
0.015625,-0.0224609,-1.01855
0.0151367,-0.0268555,-1.02808
0.0183105,-0.0241699,-1.02441
0.0119629,-0.0227051,-1.02954
0.0192871,-0.0292969,-1.02515
0.0131836,-0.029541,-1.03613
0.00805664,-0.0241699,-1.01685
0.0163574,-0.0249023,-1.02539
0.0180664,-0.020752,-1.02637
0.0163574,-0.0246582,-1.03198
0.0131836,-0.0246582,-1.02759
0.0102539,-0.0212402,-1.02173
0.017334,-0.0266113,-1.0249
0.0158691,-0.027832,-1.02856
0.0178223,-0.0231934,-1.02734
0.0175781,-0.0227051,-1.0249
0.013916,-0.0283203,-1.02026
0.0205078,-0.0263672,-1.02759
0.0168457,-0.0231934,-1.02856
0.0141602,-0.0231934,-1.02148
0.013916,-0.0258789,-1.0293
0.0124512,-0.0241699,-1.02734
0.0214844,-0.0249023,-1.03589
0.0107422,-0.0239258,-1.03296
0.0144043,-0.0290527,-1.01782
0.0166016,-0.0280762,-1.02661
0.0148926,-0.0305176,-1.03394
0.0112305,-0.0229492,-1.01538
0.0185547,-0.0192871,-1.01709
0.0112305,-0.0229492,-1.02246
0.0166016,-0.0234375,-1.02856
0.0126953,-0.0153809,-1.03174
0.0136719,-0.0222168,-1.01929
0.0168457,-0.0256348,-1.02368
0.010498,-0.0263672,-1.0249
0.0151367,-0.0256348,-1.02856
0.010498,-0.0263672,-1.02222
0.0146484,-0.0222168,-1.0249
0.010498,-0.0273438,-1.0249
0.013916,-0.0256348,-1.01733
0.0175781,-0.0202637,-1.02832
0.0109863,-0.0236816,-1.02271
0.0146484,-0.0253906,-1.02637
0.0205078,-0.026123,-1.02686
0.0117188,-0.0236816,-1.02637
0.012207,-0.0241699,-1.02612
0.0170898,-0.026123,-1.03052
0.0146484,-0.0258789,-1.02319
0.0144043,-0.0244141,-1.02344
0.0166016,-0.0222168,-1.02783
0.0170898,-0.0273438,-1.02222
0.0175781,-0.0270996,-1.02173
0.0144043,-0.0229492,-1.02637
0.0151367,-0.0224609,-1.02783
0.0153809,-0.0241699,-1.01245
0.00976563,-0.0234375,-1.02368
0.0102539,-0.0256348,-1.02051
0.0178223,-0.0229492,-1.02344
0.0175781,-0.0270996,-1.02759
0.0144043,-0.0229492,-1.02661
0.0141602,-0.0244141,-1.03052
0.0192871,-0.0268555,-1.02246
0.0112305,-0.0175781,-1.02612
0.0109863,-0.0229492,-1.02002
0.0168457,-0.0249023,-1.02271
0.0185547,-0.0214844,-1.01807
0.0205078,-0.0305176,-1.01953
0.0200195,-0.0219727,-1.02368
0.00878906,-0.026123,-1.03589
0.0124512,-0.0236816,-1.03003
0.0178223,-0.0234375,-1.0249
0.0180664,-0.0227051,-1.02319
0.0131836,-0.0258789,-1.03345
0.0144043,-0.0273438,-1.01636
0.013916,-0.019043,-1.01782
0.012207,-0.0195313,-1.02173
0.00805664,-0.0239258,-1.01953
0.0131836,-0.029541,-1.02393
0.0224609,-0.0222168,-1.02563
0.0229492,-0.027832,-1.02881
0.0124512,-0.0258789,-1.02856
0.017334,-0.0214844,-1.02661
0.0146484,-0.0273438,-1.01831
0.0175781,-0.0263672,-1.02246
0.017334,-0.0268555,-1.02344
0.0224609,-0.0288086,-1.01538
0.0161133,-0.0202637,-1.03101
0.0124512,-0.0187988,-1.02905
0.0161133,-0.0300293,-1.03101
0.0224609,-0.0163574,-1.03003
0.013916,-0.0275879,-1.02344
0.0187988,-0.0229492,-1.02148
0.0100098,-0.0236816,-1.0249
0.0144043,-0.0241699,-1.02637
0.017334,-0.0246582,-1.03003
0.0126953,-0.0290527,-1.0332
0.0219727,-0.0227051,-1.02295
0.0161133,-0.0275879,-1.02856
0.015625,-0.0234375,-1.0188
0.0212402,-0.020752,-1.03052
0.0144043,-0.0263672,-1.02612
0.0158691,-0.0205078,-1.0293
0.0195313,-0.0258789,-1.03394
0.0170898,-0.0249023,-1.0293
0.0161133,-0.0224609,-1.02637
0.0214844,-0.0290527,-1.02441
0.0131836,-0.0268555,-1.0188
0.0117188,-0.0283203,-1.02808
0.0170898,-0.0217285,-1.02075
0.0131836,-0.0249023,-1.02856
0.0107422,-0.0297852,-1.021
0.0153809,-0.0270996,-1.02515
0.019043,-0.0229492,-1.0249
0.0195313,-0.0246582,-1.0249
0.0205078,-0.0280762,-1.01245
0.0117188,-0.0270996,-1.02856
0.0144043,-0.0297852,-1.02588
0.012207,-0.0268555,-1.03467
0.0112305,-0.0300293,-1.01855
0.0200195,-0.0236816,-1.03418
0.00927734,-0.0292969,-1.03101
0.0202637,-0.0292969,-1.021
0.0131836,-0.0231934,-1.01318
0.0161133,-0.0270996,-1.0249
0.00927734,-0.0209961,-1.01221
0.0109863,-0.0236816,-1.03418
0.019043,-0.0236816,-1.02588
0.0185547,-0.0236816,-1.02734
0.0158691,-0.0234375,-1.02661
0.0126953,-0.026123,-1.0188
0.0144043,-0.0256348,-1.01782
0.0144043,-0.0300293,-1.03638
0.0178223,-0.0202637,-1.02124
0.0136719,-0.0283203,-1.02881
0.0183105,-0.0229492,-1.02539
0.0124512,-0.027832,-1.03345
0.0146484,-0.0234375,-1.01904
0.0161133,-0.0202637,-1.01929
0.0166016,-0.0229492,-1.03052
0.0134277,-0.0256348,-1.02466
0.0200195,-0.0234375,-1.02393
0.0217285,-0.0234375,-1.03198
0.0131836,-0.0205078,-1.01929
0.0168457,-0.0280762,-1.02832
0.0163574,-0.0268555,-1.03027
0.0202637,-0.019043,-1.02808
0.0200195,-0.0241699,-1.0293
0.0136719,-0.020752,-1.02319
0.00756836,-0.0263672,-1.02222
0.0151367,-0.0268555,-1.02905
0.0141602,-0.0285645,-1.02393
0.0136719,-0.0217285,-1.02734
0.0163574,-0.0231934,-1.02295
0.0202637,-0.0205078,-1.01733
0.012207,-0.0217285,-1.03003
0.0153809,-0.0219727,-1.02612
0.0163574,-0.0209961,-1.021
0.010498,-0.0266113,-1.02466
0.0119629,-0.0175781,-1.02588
0.0151367,-0.0214844,-1.01978
0.0217285,-0.0263672,-1.01563
0.010498,-0.0209961,-1.02588
0.0144043,-0.0251465,-1.02588
0.0129395,-0.017334,-1.0249
0.013916,-0.0241699,-1.02979
0.0229492,-0.0234375,-1.01953
0.0168457,-0.0256348,-1.02246
0.0168457,-0.0256348,-1.02295
0.0144043,-0.0285645,-1.02808
0.0146484,-0.0217285,-1.021
0.0141602,-0.0266113,-1.03418
0.0183105,-0.0234375,-1.01392
0.0178223,-0.0219727,-1.02905
0.0209961,-0.0266113,-1.02637
0.012207,-0.0195313,-1.02832
0.0183105,-0.026123,-1.02612
0.019043,-0.0256348,-1.03076
0.012207,-0.0214844,-1.02173
0.0224609,-0.0273438,-1.03003
0.0124512,-0.0234375,-1.0188
0.0163574,-0.0283203,-1.02588
0.019043,-0.0244141,-1.02417
0.0134277,-0.0234375,-1.01221
0.013916,-0.0236816,-1.02319
0.017334,-0.019043,-1.01978
0.0090332,-0.0212402,-1.02759
0.0090332,-0.0263672,-1.03809
0.0126953,-0.0241699,-1.03198
0.0153809,-0.0229492,-1.03271
0.0158691,-0.0305176,-1.02661
0.0129395,-0.0234375,-1.02808
0.00927734,-0.027832,-1.02319
0.0107422,-0.0205078,-1.02856
0.0146484,-0.0297852,-1.02734
0.015625,-0.026123,-1.02393
0.0114746,-0.0236816,-1.0271
0.00952148,-0.0236816,-1.03271
0.0200195,-0.0285645,-1.02124
0.0129395,-0.0283203,-1.02612
0.0180664,-0.0251465,-1.02881
0.0119629,-0.0285645,-1.02002
0.0119629,-0.0209961,-1.02661
0.0227051,-0.0297852,-1.02612
0.0126953,-0.0227051,-1.02344
0.0200195,-0.0241699,-1.01733
0.013916,-0.0241699,-1.02686
0.0144043,-0.0288086,-1.02319
0.0100098,-0.0229492,-1.01758
0.0236816,-0.0219727,-1.02759
0.0236816,-0.0334473,-1.01636
0.0175781,-0.0249023,-1.02393
0.0141602,-0.0288086,-1.02441
0.0153809,-0.0236816,-1.02856
0.0144043,-0.0310059,-1.01855
0.0170898,-0.0236816,-1.0376
0.0153809,-0.0183105,-1.02173
0.0178223,-0.0200195,-1.03125
0.0119629,-0.0219727,-1.02661
0.0151367,-0.0212402,-1.02808
0.0224609,-0.0280762,-1.02661
0.0144043,-0.0270996,-1.01929
0.0129395,-0.029541,-1.02222
0.0126953,-0.0241699,-1.02417
0.0205078,-0.020752,-1.02417
0.013916,-0.0256348,-1.02783
0.0131836,-0.0219727,-1.02759
0.0112305,-0.0224609,-1.021
0.0151367,-0.0195313,-1.02222
0.0180664,-0.0217285,-1.03174
0.0124512,-0.0205078,-1.03027
0.0183105,-0.0244141,-1.02222
0.0129395,-0.0222168,-1.01904
0.00976563,-0.0229492,-1.02832
0.0158691,-0.0214844,-1.02734
0.0178223,-0.027832,-1.03027
0.0197754,-0.0239258,-1.02441
0.0170898,-0.026123,-1.02344
0.0187988,-0.0231934,-1.02271
0.0129395,-0.0249023,-1.02515
0.0146484,-0.0222168,-1.03101
0.0200195,-0.0314941,-1.0376
0.0175781,-0.0253906,-1.03369
0.0197754,-0.0229492,-1.03076
0.00830078,-0.0222168,-1.02563
0.0144043,-0.0195313,-1.02808
0.00830078,-0.0236816,-1.02856
0.0158691,-0.026123,-1.03394
0.015625,-0.027832,-1.03369
0.0180664,-0.0202637,-1.021
0.0192871,-0.0283203,-1.03198
0.0163574,-0.019043,-1.01611
0.0136719,-0.0214844,-1.02124
0.013916,-0.0239258,-1.03052
0.0178223,-0.0258789,-1.02905
0.0158691,-0.0258789,-1.02368
0.0124512,-0.0246582,-1.0271
0.0178223,-0.0251465,-1.02588
0.0214844,-0.0273438,-1.02051
0.0185547,-0.0195313,-1.02515
0.0192871,-0.0268555,-1.00781
0.0144043,-0.0180664,-1.02954
0.015625,-0.0219727,-1.02124
0.0151367,-0.0246582,-1.03027
0.0141602,-0.0227051,-1.01855
0.015625,-0.0249023,-1.02637
0.0148926,-0.0192871,-1.02759
0.0187988,-0.0227051,-1.02344
0.0192871,-0.0249023,-1.02222
0.0146484,-0.0231934,-1.02222
0.0109863,-0.0244141,-1.02759
0.0144043,-0.0275879,-1.01514
0.0187988,-0.0229492,-1.02515
0.00854492,-0.0270996,-1.02393
0.0214844,-0.0275879,-1.03052
0.0175781,-0.0205078,-1.02222
0.0158691,-0.0241699,-1.03076
0.0114746,-0.0258789,-1.02661
0.00952148,-0.0227051,-1.02783
0.0129395,-0.0229492,-1.03149
0.0136719,-0.0217285,-1.02417
0.0112305,-0.0236816,-1.03027
0.0163574,-0.0317383,-1.01953
0.0112305,-0.0297852,-1.02368
0.0168457,-0.0268555,-1.03076
0.0187988,-0.0317383,-1.02808
0.0146484,-0.0195313,-1.02783
0.0161133,-0.0222168,-1.02539
0.0161133,-0.0266113,-1.021
0.0158691,-0.0231934,-1.02173
0.0222168,-0.0249023,-1.03125
0.0102539,-0.0224609,-1.02173
0.0178223,-0.0270996,-1.02783
0.0153809,-0.0195313,-1.0271
0.0170898,-0.0258789,-1.02051
0.013916,-0.0270996,-1.021
0.015625,-0.0183105,-1.02832
0.0163574,-0.0231934,-1.03223
0.0131836,-0.0209961,-1.02295
0.013916,-0.0300293,-1.02319
0.0144043,-0.0253906,-1.02466
0.0205078,-0.0195313,-1.02271
0.0136719,-0.0275879,-1.02344
0.00683594,-0.0249023,-1.02051
0.0144043,-0.0288086,-1.02197
0.0170898,-0.0200195,-1.03198
0.0144043,-0.0258789,-1.02295
0.0112305,-0.0275879,-1.02759
0.0200195,-0.0205078,-1.02539
0.0217285,-0.0273438,-1.02661
0.00854492,-0.0310059,-1.01636
0.017334,-0.0175781,-1.02026
0.0144043,-0.0153809,-1.04053
0.00854492,-0.026123,-1.01685
0.0112305,-0.0234375,-1.02612
0.0153809,-0.0266113,-1.03149
0.0148926,-0.0290527,-1.0249
0.00805664,-0.0256348,-1.02954
0.0158691,-0.0195313,-1.02173
0.0124512,-0.0263672,-1.02588
0.0195313,-0.0244141,-1.02075
0.0222168,-0.0258789,-1.03101
0.0126953,-0.026123,-1.02344
0.0119629,-0.0270996,-1.03149
0.0124512,-0.0239258,-1.02173
0.0134277,-0.0258789,-1.02222
0.0117188,-0.0224609,-1.01807
0.0136719,-0.0241699,-1.02026
0.0114746,-0.0205078,-1.01978
0.0161133,-0.0192871,-1.03027
0.0185547,-0.0253906,-1.02515
0.0134277,-0.0246582,-1.03149
0.0126953,-0.0239258,-1.03394
0.0178223,-0.027832,-1.02637
0.0163574,-0.0227051,-1.02515
0.0107422,-0.0268555,-1.01831
0.017334,-0.0200195,-1.02466
0.0168457,-0.0256348,-1.03247
0.0109863,-0.0324707,-1.02197
0.0146484,-0.0256348,-1.02759
0.013916,-0.0249023,-1.03491
0.00976563,-0.0224609,-1.01904
0.012207,-0.0209961,-1.02417
0.0117188,-0.027832,-1.03223
0.0183105,-0.0234375,-1.02075
0.0170898,-0.026123,-1.02246
0.0158691,-0.0307617,-1.0332
0.015625,-0.0297852,-1.02344
0.0158691,-0.0229492,-1.02686
0.0224609,-0.0202637,-1.02686
0.0161133,-0.0258789,-1.02393
0.0195313,-0.0266113,-1.02856
0.0187988,-0.0214844,-1.02368
0.0148926,-0.0290527,-1.02441
0.015625,-0.0227051,-1.02417
0.0166016,-0.0217285,-1.02002
0.010498,-0.0273438,-1.02441
0.0163574,-0.0212402,-1.02124
0.0192871,-0.0239258,-1.01978
0.0151367,-0.0187988,-1.02856
0.0126953,-0.0256348,-1.02417
0.00927734,-0.0241699,-1.01392
0.015625,-0.019043,-1.0354
0.0126953,-0.0263672,-1.02368
0.0126953,-0.0236816,-1.02563
0.0202637,-0.0234375,-1.03125
0.00976563,-0.0200195,-1.02246
0.0158691,-0.0263672,-1.02075
0.012207,-0.0197754,-1.02954
0.0195313,-0.026123,-1.02686
0.0163574,-0.026123,-1.02368
0.0153809,-0.020752,-1.02466
0.017334,-0.026123,-1.02563
0.013916,-0.0175781,-1.03198
0.0161133,-0.0214844,-1.02368
0.0144043,-0.0222168,-1.02734
0.0180664,-0.0283203,-1.02295
0.0151367,-0.0234375,-1.02271
0.0151367,-0.0202637,-1.02368
0.010498,-0.0290527,-1.01904
0.0151367,-0.0234375,-1.02515
0.0163574,-0.0227051,-1.021
0.017334,-0.027832,-1.02637
0.0102539,-0.0249023,-1.0249
0.0117188,-0.0222168,-1.02661
0.012207,-0.0246582,-1.03076
0.0180664,-0.0285645,-1.03467
0.0119629,-0.0187988,-1.02856
0.0183105,-0.0219727,-1.02368
0.0117188,-0.0200195,-1.01465
0.019043,-0.0249023,-1.02808
0.00854492,-0.0270996,-1.02515
0.0100098,-0.034668,-1.03394
0.0166016,-0.0244141,-1.03345
0.0166016,-0.0256348,-1.02637
0.0166016,-0.0256348,-1.02637
0.0161133,-0.0239258,-1.03174
0.0129395,-0.0253906,-1.03223
0.020752,-0.0217285,-1.03076
0.00927734,-0.0258789,-1.02661
0.0192871,-0.0217285,-1.02661
0.010498,-0.0234375,-1.03149
0.020752,-0.0212402,-1.02441
0.0175781,-0.0224609,-1.01978
0.0168457,-0.0246582,-1.03125
0.0168457,-0.0258789,-1.0376
0.0209961,-0.0270996,-1.03442
0.0126953,-0.0222168,-1.03345
0.0170898,-0.0266113,-1.03003
0.0151367,-0.0273438,-1.02563
0.0126953,-0.0141602,-1.02222
0.0144043,-0.027832,-1.01685
0.0163574,-0.0263672,-1.01782
0.0134277,-0.027832,-1.03198
0.0170898,-0.0217285,-1.0354
0.0129395,-0.0197754,-1.02539
0.012207,-0.0234375,-1.02661
0.0185547,-0.0246582,-1.03003
0.0202637,-0.027832,-1.01147
0.0200195,-0.0302734,-1.03833
0.0217285,-0.017334,-1.02539
0.0153809,-0.027832,-1.02466
0.0141602,-0.0236816,-1.0376
0.0112305,-0.0244141,-1.01563
0.0129395,-0.0217285,-1.02905
0.0151367,-0.0339355,-1.02002
0.0107422,-0.0256348,-1.02173
0.0129395,-0.0266113,-1.021
0.0117188,-0.0224609,-1.02075
0.0175781,-0.0246582,-1.02686
0.0136719,-0.0236816,-1.02612
0.0158691,-0.0256348,-1.02954
0.0109863,-0.0224609,-1.02441
0.0126953,-0.0266113,-1.03003
0.0131836,-0.0270996,-1.02979
0.0144043,-0.0251465,-1.03223
0.0131836,-0.0202637,-1.01978
0.0202637,-0.020752,-1.03149
0.0146484,-0.0222168,-1.01318
0.0178223,-0.0246582,-1.02759
0.012207,-0.0258789,-1.02222
0.0148926,-0.0231934,-1.02197
0.0124512,-0.0249023,-1.02905
0.0166016,-0.0197754,-1.02319
0.0195313,-0.0212402,-1.02637
0.0129395,-0.0288086,-1.02783
0.0126953,-0.0273438,-1.01489
0.0100098,-0.027832,-1.02222
0.010498,-0.0200195,-1.01831
0.0090332,-0.0285645,-1.01953
0.0205078,-0.0234375,-1.0293
0.0185547,-0.019043,-1.0144
0.0129395,-0.0227051,-1.02539
0.0144043,-0.0263672,-1.03101
0.0131836,-0.0244141,-1.021
0.0168457,-0.0290527,-1.01636
0.0168457,-0.0192871,-1.02368
0.0212402,-0.0234375,-1.02075
0.0134277,-0.0253906,-1.02612
0.0144043,-0.0270996,-1.02368
0.0197754,-0.0209961,-1.03052
0.0126953,-0.0249023,-1.03198
0.015625,-0.0246582,-1.01733
0.0163574,-0.0217285,-1.02124
0.0187988,-0.0219727,-1.01831
0.0195313,-0.0256348,-1.02808
0.0205078,-0.0246582,-1.03052
0.0153809,-0.0187988,-1.02026
0.0175781,-0.0251465,-1.02612
0.0192871,-0.0231934,-1.02832
0.0158691,-0.0236816,-1.03345
0.0151367,-0.0241699,-1.02808
0.0131836,-0.0283203,-1.02954
0.013916,-0.0217285,-1.03198
0.0166016,-0.0195313,-1.02173
0.0185547,-0.0251465,-1.01904
0.0153809,-0.0244141,-1.02246
0.0144043,-0.0214844,-1.02222
0.0187988,-0.0241699,-1.02466
0.0114746,-0.0205078,-1.02466
0.0170898,-0.0253906,-1.02295
0.0146484,-0.0180664,-1.02173
0.0241699,-0.0307617,-1.03052
0.0141602,-0.0332031,-1.02026
0.0153809,-0.0231934,-1.0105
0.0168457,-0.020752,-1.03076
0.017334,-0.0236816,-1.03931
0.0102539,-0.0219727,-1.03979
0.0197754,-0.0246582,-1.07129
0.00878906,-0.0229492,-0.983643
0.012207,-0.0275879,-0.970703
0.0273438,-0.0280762,-1.04858
0.0134277,-0.0256348,-1.03906
0.0180664,-0.0205078,-1.03442
0.0214844,-0.0236816,-1.03271
0.00732422,-0.0229492,-0.999756
0.0153809,-0.026123,-1.03174
0.0224609,-0.0227051,-1.03589
0.0144043,-0.0205078,-1.01538
0.0180664,-0.0270996,-1.03247
0.0141602,-0.0231934,-1.02246
0.0100098,-0.0263672,-1.01318
0.0185547,-0.0263672,-1.03931
0.017334,-0.0229492,-1.02905
0.0163574,-0.0258789,-1.01563
0.0166016,-0.0263672,-1.03589
0.0124512,-0.0236816,-1.01416
0.0253906,-0.0292969,-1.03003
0.0151367,-0.0229492,-1.03101
0.0124512,-0.0258789,-1.01807
0.0195313,-0.0253906,-1.02783
0.0209961,-0.027832,-1.0188
0.017334,-0.026123,-1.02612
0.0141602,-0.0268555,-1.01343
0.0151367,-0.0175781,-1.01709
0.0151367,-0.0234375,-1.02515
0.0109863,-0.0253906,-1.03174
0.0166016,-0.0231934,-1.02466
0.0151367,-0.0212402,-1.02246
0.0192871,-0.0197754,-1.02515
0.0219727,-0.0180664,-1.02417
0.00976563,-0.0195313,-1.0271
0.0146484,-0.0236816,-1.0188
0.015625,-0.0200195,-1.02197
0.0158691,-0.0268555,-1.02539
0.0202637,-0.0244141,-1.02563
0.0170898,-0.0251465,-1.03809
0.0180664,-0.0202637,-1.03125
0.0134277,-0.0170898,-1.02612
0.0136719,-0.0217285,-1.01709
0.0146484,-0.0270996,-1.02759
0.019043,-0.0251465,-1.02148
0.0146484,-0.0256348,-1.02148
0.0144043,-0.0239258,-1.01538
0.0205078,-0.0217285,-1.02271
0.0136719,-0.0229492,-1.02661
0.0219727,-0.0234375,-1.02905
0.0148926,-0.0219727,-1.02661
0.0131836,-0.0275879,-1.01929
0.0197754,-0.0288086,-1.02319
0.0124512,-0.0268555,-1.01709
0.0175781,-0.0234375,-1.02466
0.0166016,-0.0249023,-1.03271
0.012207,-0.0227051,-1.01807
0.0117188,-0.0234375,-1.02515
0.0151367,-0.0268555,-1.021
0.0100098,-0.0217285,-1.02588
0.0166016,-0.0200195,-1.02515
0.0158691,-0.0236816,-1.01563
0.0117188,-0.0266113,-1.02173
0.0141602,-0.0273438,-1.02246
0.0161133,-0.026123,-1.02124
0.0185547,-0.0246582,-1.02466
0.0175781,-0.0241699,-1.04102
0.0187988,-0.0290527,-1.02515
0.0109863,-0.0253906,-1.02466
0.0168457,-0.0229492,-1.02759
0.0136719,-0.020752,-1.02148
0.00952148,-0.0234375,-1.03223
0.0144043,-0.0268555,-1.02881
0.012207,-0.0280762,-1.02075
0.017334,-0.0280762,-1.03198
0.0168457,-0.0234375,-1.02148
0.0117188,-0.0239258,-1.03296
0.0212402,-0.0219727,-1.02563
0.0217285,-0.0300293,-1.0332
0.0175781,-0.0246582,-1.01929
0.0153809,-0.0256348,-1.02222
0.019043,-0.0192871,-1.02075
0.0178223,-0.0209961,-1.02905
0.0197754,-0.0227051,-1.01855
0.0197754,-0.0227051,-1.02734
0.0175781,-0.0266113,-1.01636
0.0131836,-0.0266113,-1.03198
0.0126953,-0.0231934,-1.01978
0.00708008,-0.019043,-1.01758
0.0161133,-0.0214844,-1.01611
0.0178223,-0.0219727,-1.03345
0.00805664,-0.0273438,-1.01929
0.0166016,-0.0222168,-1.02563
0.0131836,-0.0256348,-1.03027
0.00683594,-0.0202637,-1.02148
0.0185547,-0.0234375,-1.02173
0.0158691,-0.0256348,-1.02075
0.0183105,-0.0239258,-1.03198
0.0197754,-0.0219727,-1.02563
0.0153809,-0.0205078,-1.01953
0.0151367,-0.0217285,-1.02588
0.0112305,-0.0256348,-1.03271
0.0141602,-0.0214844,-1.01733
0.017334,-0.0266113,-1.03003
0.019043,-0.0231934,-1.01733
0.0161133,-0.0231934,-1.02246
0.0168457,-0.0280762,-1.03198
0.0205078,-0.0283203,-1.02832
0.0231934,-0.0253906,-1.03003
0.017334,-0.0270996,-1.02197
0.0148926,-0.0231934,-1.0293
0.0124512,-0.0244141,-1.0166
0.010498,-0.0266113,-1.02417
0.00708008,-0.0273438,-1.02539
0.0178223,-0.0234375,-1.03027
0.0222168,-0.0205078,-1.02808
0.017334,-0.0229492,-1.021
0.0187988,-0.0234375,-1.03027
0.0134277,-0.019043,-1.02319
0.0202637,-0.020752,-1.04395
0.0148926,-0.0270996,-1.02686
0.012207,-0.0266113,-1.03003
0.013916,-0.0310059,-1.02026
0.0161133,-0.0227051,-1.02979
0.0126953,-0.0244141,-1.02222
0.0161133,-0.0224609,-1.03394
0.00561523,-0.020752,-1.01782
0.0205078,-0.0297852,-1.02563
0.0202637,-0.0234375,-1.03174
0.0109863,-0.0256348,-1.03418
0.0180664,-0.0253906,-1.03369
0.0114746,-0.0234375,-1.02759
0.010498,-0.0336914,-1.03003
0.0166016,-0.0241699,-1.02661
0.0217285,-0.0239258,-1.02905
0.0129395,-0.0244141,-1.021
0.0136719,-0.0246582,-1.01758
0.0102539,-0.0285645,-1.02124
0.0131836,-0.0268555,-1.02319
0.0114746,-0.0249023,-1.02539
0.0158691,-0.0285645,-1.02637
0.00756836,-0.0231934,-1.02856
0.0141602,-0.0253906,-1.03247
0.00634766,-0.0212402,-1.02197
0.0153809,-0.0202637,-1.01929
0.013916,-0.0200195,-1.03027
0.00878906,-0.0266113,-1.01709
0.0102539,-0.0185547,-1.02954
0.0217285,-0.0241699,-1.02319
0.0078125,-0.027832,-1.02515
0.0141602,-0.0212402,-1.02271
0.0114746,-0.0227051,-1.02417
0.0161133,-0.0227051,-1.02075
0.0131836,-0.0195313,-1.02539
0.0124512,-0.0205078,-1.02246
0.010498,-0.0283203,-1.02417
0.0144043,-0.0227051,-1.02148
0.0185547,-0.0239258,-1.02759
0.019043,-0.0205078,-1.01929
0.0192871,-0.0212402,-1.02905
0.0187988,-0.032959,-1.03271
0.0144043,-0.0236816,-1.0271
0.0227051,-0.0214844,-1.02417
0.0141602,-0.0324707,-1.02686
0.0185547,-0.027832,-1.02271
0.0166016,-0.0219727,-1.03369
0.0219727,-0.0249023,-1.03174
0.0183105,-0.0241699,-1.02515
0.0185547,-0.0251465,-1.02466
0.0205078,-0.0270996,-1.01538
0.0158691,-0.0239258,-1.02637
0.00683594,-0.019043,-1.02368
0.0144043,-0.0224609,-1.03101
0.0187988,-0.0229492,-1.02124
0.0168457,-0.0268555,-1.01514
0.0166016,-0.0222168,-1.03296
0.0090332,-0.0209961,-1.01855
0.0114746,-0.0222168,-1.02612
0.0158691,-0.0222168,-1.0249
0.0126953,-0.0224609,-1.02075
0.012207,-0.0258789,-1.02954
0.0187988,-0.0266113,-1.02734
0.012207,-0.0275879,-1.02344
0.0163574,-0.0258789,-1.01953
0.0129395,-0.0290527,-1.02759
0.015625,-0.0253906,-1.01685
0.0136719,-0.0249023,-1.02759
0.0236816,-0.0258789,-1.02295
0.0197754,-0.0195313,-1.03174
0.0158691,-0.0307617,-1.01953
0.0187988,-0.0246582,-1.02173
0.0175781,-0.0239258,-1.03052
0.015625,-0.0258789,-1.03027
0.0136719,-0.0212402,-1.03491
0.0166016,-0.0280762,-1.01978
0.0065918,-0.0251465,-1.02588
0.0151367,-0.0290527,-1.01978
0.0256348,-0.0244141,-1.03198
0.012207,-0.0231934,-1.021
0.0151367,-0.0244141,-1.01611
0.0144043,-0.0178223,-1.03613
0.00463867,-0.0246582,-1.01978
0.0146484,-0.0251465,-1.02466
0.0151367,-0.0290527,-1.03271
0.0161133,-0.0244141,-1.01831
0.020752,-0.0239258,-1.02881
0.0209961,-0.0256348,-1.02466
0.019043,-0.0256348,-1.02124
0.0119629,-0.0200195,-1.02661
0.0146484,-0.0229492,-1.02759
0.0117188,-0.0244141,-1.03003
0.0151367,-0.0227051,-1.0293
0.0131836,-0.0253906,-1.01978
0.0151367,-0.0258789,-1.02612
0.0146484,-0.0227051,-1.02832
0.00878906,-0.0275879,-1.01831
0.0148926,-0.0292969,-1.01953
0.010498,-0.026123,-1.02637
0.0197754,-0.0222168,-1.02246
0.0131836,-0.0253906,-1.03101
0.0144043,-0.0263672,-1.02246
0.00854492,-0.0270996,-1.02783
0.0195313,-0.0227051,-1.03467
0.020752,-0.0270996,-1.01904
0.0222168,-0.0258789,-1.02319
0.0119629,-0.0234375,-1.02197
0.00952148,-0.0246582,-1.02148
0.0112305,-0.0263672,-1.02686
0.0153809,-0.0285645,-1.02246
0.0126953,-0.0236816,-1.02881
0.0119629,-0.0224609,-1.0144
0.0153809,-0.0249023,-1.02808
0.0168457,-0.0219727,-1.0144
0.0153809,-0.0275879,-1.02759
0.0202637,-0.0249023,-1.02295
0.0168457,-0.027832,-1.02368
0.0151367,-0.0180664,-1.02319
0.0224609,-0.0222168,-1.02271
0.00952148,-0.0241699,-1.03394
0.00976563,-0.0249023,-1.02026
0.00854492,-0.0268555,-1.03369
0.013916,-0.0263672,-1.02954
0.0195313,-0.0285645,-1.02271
0.0180664,-0.0224609,-1.03857
0.0153809,-0.0270996,-1.02979
0.0185547,-0.0227051,-1.02612
0.0141602,-0.0263672,-1.02588
0.0170898,-0.0205078,-1.02417
0.0153809,-0.0305176,-1.01685
0.0180664,-0.0200195,-1.03149
0.0151367,-0.0273438,-1.02295
